,acc_rating,amen_1,amen_10,amen_11,amen_12,amen_13,amen_14,amen_15,amen_16,amen_17,amen_18,amen_19,amen_2,amen_20,amen_21,amen_22,amen_23,amen_24,amen_25,amen_26,amen_27,amen_28,amen_29,amen_3,amen_30,amen_31,amen_32,amen_33,amen_34,amen_35,amen_36,amen_37,amen_38,amen_39,amen_4,amen_40,amen_41,amen_42,amen_43,amen_44,amen_45,amen_46,amen_47,amen_48,amen_49,amen_5,amen_50,amen_6,amen_7,amen_8,amen_9,bed_air,bed_couch,bed_futon,bed_real,bed_sofa,cancel_policy,checkin_rating,cleanliness_rating,communication_rating,dist_ferry,entire_home,guest_sat,host_other_rev_count,hosting_id,instant_book,is_apt,is_house,is_other,is_superhost,is_tent,is_townhouse,is_villa,lat,loc_rating,lon,num_bathrooms,num_bedrooms,num_beds,person_cap,pic_count,price,private_room,prop_type,review_count,review_score,saved_to_wishlist_count,shared_room,value_rating
9497484,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,,,,0.1536110269666375,False,,37,9497484,False,False,False,True,False,False,False,False,37.937184905352275,,-122.33380197661035,1,1,1,1,4,50.0,True,Other,0,,0,False,
11284904,10,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,4,10,10,10,0.2017638332960201,False,98,74,11284904,False,False,True,False,True,False,False,False,37.976207498999074,10,-122.3034507610598,1,1,2,2,9,50.0,True,House,34,98,121,False,10
16663090,10,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,3,10,10,10,0.13337067538984798,False,100,1,16663090,True,False,True,False,False,False,False,False,37.88860606726922,10,-122.29782578828137,1,1,1,1,12,50.0,True,House,1,100,6,False,10
15531439,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,3,10,10,10,0.2113540854534998,False,100,0,15531439,False,False,True,False,False,False,False,False,37.97370154641539,10,-122.27960323784914,1,1,1,1,5,50.0,True,House,3,100,2,False,10
16766363,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,False,True,True,True,False,True,True,True,False,False,False,True,False,3,,,,0.26442226879994374,False,,0,16766363,False,False,True,False,False,False,False,False,37.56951734262274,,-122.2563428004199,1,1,1,1,3,50.0,True,House,0,,1,False,
12524443,10,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,3,10,10,10,0.14167494302256187,False,98,0,12524443,False,False,True,False,True,False,False,False,37.88952616217079,10,-122.28735419611758,0,1,1,2,3,50.0,True,House,59,98,94,False,10
1618867,10,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,5,10,9,10,0.3056819479426441,False,99,0,1618867,False,False,False,False,False,False,False,False,37.705585885540245,10,-122.10131784137268,1,1,1,2,13,50.0,True,Condominium,15,99,133,False,10
16569358,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,3,,,,0.20729409999508341,False,,0,16569358,True,False,True,False,False,False,False,False,37.989736462166114,,-122.3207010614902,1,1,1,2,7,50.0,True,House,0,,5,False,
15181313,10,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,False,False,False,True,False,4,10,10,10,0.2656180872780065,False,99,29,15181313,False,False,True,False,True,False,False,False,37.686485395157185,9,-122.15127799674308,1,1,1,1,6,50.0,True,House,14,99,23,False,10
15744933,8,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,4,10,10,6,0.1571790119684932,False,40,3,15744933,False,False,True,False,False,False,False,False,37.9248710240268,10,-122.30399521827897,1,1,1,2,12,50.0,True,House,1,40,11,False,6
13899158,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,4,10,10,10,0.1419346387583583,False,97,122,13899158,False,False,False,True,True,False,False,False,37.7727011293062,10,-122.25336748425407,1,1,1,2,15,50.0,True,Other,41,97,84,False,10
13331088,10,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,4,10,10,10,0.294371385388192,False,98,0,13331088,False,False,False,False,True,False,False,False,38.011709393616876,10,-122.59334193401803,2,1,1,2,14,50.0,True,Cabin,60,98,173,False,10
6852408,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,3,10,9,10,0.1519549667428616,False,100,3,6852408,False,False,True,False,False,False,False,False,37.938573577607464,9,-122.34190799690947,0.5,1,1,2,10,50.0,True,House,3,100,20,False,10
13461547,9,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,3,10,8,10,0.13471402822553555,False,100,0,13461547,False,False,True,False,False,False,False,False,37.776159204024836,10,-122.2601384746935,1,1,2,2,1,50.0,True,House,2,100,1,False,9
8698198,10,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,True,False,False,False,True,False,4,10,10,10,0.20060633495106456,False,97,34,8698198,False,False,True,False,True,False,False,False,37.97535362831204,9,-122.30433342851843,1,1,1,2,12,50.0,True,House,74,97,307,False,10
10382247,,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,3,,,,0.24489526616664953,False,,0,10382247,False,False,False,False,False,False,False,False,38.00072247522123,,-122.52725938953317,0,1,2,2,1,50.0,True,Camper/RV,0,,3,False,
6302217,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3,,,,0.13476725158853384,False,,0,6302217,False,True,False,False,False,False,False,False,37.775848221102414,,-122.26013044731009,1,1,1,1,4,50.0,True,Apartment,0,,1,False,
215092,10,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,True,False,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,4,10,9,10,0.14623776450771786,False,94,118,215092,False,False,True,False,True,False,False,False,37.898730469604196,10,-122.28973589744258,1,1,1,1,13,50.0,True,House,153,94,220,False,9
14184628,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,3,10,8,10,0.30671508221898014,False,100,0,14184628,False,False,True,False,False,False,False,False,37.69925445853466,8,-122.10225650417232,1,1,1,1,4,50.0,True,House,1,100,2,False,10
14168642,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,3,,,,0.30168894209845454,False,,0,14168642,False,True,False,False,False,False,False,False,37.70517775897153,,-122.10562677621549,1,1,1,2,1,50.0,True,Apartment,0,,0,False,
16194380,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,3,,,,0.132515967496395,False,,46,16194380,False,False,True,False,False,False,False,False,37.892100565693504,,-122.30259539285365,1,1,1,2,3,50.0,True,House,0,,4,False,
16194081,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,3,10,8,10,0.13288142046935186,False,100,0,16194081,False,False,True,False,False,False,False,False,37.88592048075551,10,-122.29595137578461,1,1,1,1,11,50.0,True,House,1,100,0,False,10
13688342,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,4,10,9,10,0.1437520842358395,False,92,43,13688342,False,False,True,False,False,False,False,False,37.8888060837873,10,-122.28397862078434,3.5,1,1,1,12,50.0,True,House,5,92,4,False,9
16370499,,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,3,,,,0.17307204818177271,False,,0,16370499,False,False,True,False,False,False,False,False,37.95506156214367,,-122.326109372321,1,1,2,4,13,50.0,True,House,0,,4,False,
111632,10,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,True,False,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,4,10,9,10,0.14545562395001221,False,92,154,111632,False,False,True,False,True,False,False,False,37.89900294875198,10,-122.29111634984508,1,1,1,2,15,50.0,True,House,117,92,169,False,9
8662699,9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4,10,10,10,0.09629678968431038,False,93,1339,8662699,True,False,True,False,False,False,False,False,37.70618518836494,9,-122.42913142991779,0,1,1,2,7,50.0,True,House,78,93,203,False,9
13345397,,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,3,,,,0.27711839325784793,False,,0,13345397,False,False,False,False,False,False,True,False,37.549815776102,,-122.26548036386562,1.5,1,1,2,3,50.0,True,Townhouse,0,,1,False,
739977,10,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,3,10,10,9,0.16127740296658852,False,94,5,739977,False,False,True,False,False,False,False,False,37.936889884996624,9,-122.31563110894133,1,1,1,2,17,50.0,True,House,126,94,447,False,10
15873936,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,True,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,3,,,,0.04659259690580028,False,,0,15873936,True,True,False,False,False,False,False,False,37.75274234755503,,-122.41166315244449,1,1,1,1,3,51.0,True,Apartment,1,,0,False,
11374678,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,3,,,,0.06300788440674818,False,,0,11374678,False,True,False,False,False,False,False,False,37.77831457696556,,-122.45402292517389,1,1,1,1,5,51.0,True,Apartment,0,,21,False,
3896093,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,4,9,7,9,0.109035075747623,False,81,237,3896093,False,False,True,False,False,False,False,False,37.71683609485631,9,-122.46881320859399,0,1,1,1,5,51.0,True,House,31,81,185,False,8
1236320,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,5,10,9,10,0.14817980316428372,False,90,151,1236320,False,False,True,False,False,False,False,False,37.83976087414867,10,-122.25198546652896,1,1,1,2,28,51.0,True,House,64,90,233,False,9
13816572,9,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,4,9,9,9,0.1867922947169034,False,89,29,13816572,True,True,False,False,False,False,False,False,37.78988110484341,8,-122.2067349775323,1,1,1,4,8,51.0,True,Apartment,18,89,87,False,9
2367376,9,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,5,9,9,9,0.12920809290763308,False,89,25,2367376,False,False,False,False,False,False,False,False,37.876343728263784,9,-122.29254848854629,1,1,1,1,11,51.0,True,Cabin,67,89,384,False,9
13241079,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,3,9,9,9,0.1335362338992602,False,88,71,13241079,False,False,True,False,False,False,False,False,37.86775170851303,9,-122.28105850715431,1,1,1,2,5,51.0,True,House,22,88,61,False,9
12007942,9,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3,10,9,9,0.12908786953686868,False,87,21,12007942,False,False,False,False,False,False,False,False,37.84912492398608,10,-122.2759603968786,0,1,1,2,4,51.0,True,Cabin,3,87,12,False,10
16578893,10,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,5,10,10,10,0.3749441284892378,False,100,1,16578893,False,False,True,False,False,False,False,False,37.46454578555406,10,-122.21745326886457,1,1,1,1,5,51.0,True,House,5,100,10,False,10
13077744,,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,True,False,False,False,True,False,3,,,,0.2751642060698219,False,,0,13077744,False,True,False,False,False,False,False,False,37.55520523171387,,-122.25959342855906,1,1,1,2,1,51.0,True,Apartment,0,,4,False,
13998537,10,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,True,True,True,False,False,True,True,False,False,False,True,False,3,10,10,10,0.36568818572790746,False,100,32,13998537,False,False,True,False,True,False,False,False,38.09428409756739,9,-122.1824191005099,1,1,1,2,9,51.0,True,House,7,100,15,False,10
5804551,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,3,10,9,10,0.4190139691432181,False,90,0,5804551,False,False,True,False,False,False,False,False,37.599161551318474,9,-122.02333684448195,1,1,1,1,4,51.0,True,House,8,90,24,False,10
14390148,9,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,3,10,8,9,0.4587811484664059,False,87,15,14390148,False,True,False,False,False,False,False,False,37.55413046096675,9,-122.00336016722459,1,1,1,2,7,51.0,True,Apartment,9,87,29,False,9
4113230,10,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,True,False,4,10,9,10,0.5395089257159595,False,95,11,4113230,True,False,True,False,True,False,False,False,37.38595302041356,10,-122.04238289514946,2.5,1,1,2,10,51.0,True,House,51,95,178,False,10
16861547,,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,True,False,True,True,True,False,True,True,True,False,False,False,True,False,3,,,,0.5180052853258683,False,,0,16861547,False,True,False,False,False,False,False,False,37.65729031141459,,-121.89424610852991,1,1,1,2,7,51.0,True,Apartment,0,,7,False,
10889708,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,4,10,9,10,0.6325803412953017,False,94,17,10889708,False,False,True,False,False,False,False,False,37.4249489229259,9,-121.88083913970101,1,1,1,1,4,51.0,True,House,16,94,26,False,10
12224640,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,True,False,3,,,,0.6593504010534623,False,,17,12224640,False,False,True,False,False,False,False,False,37.40162580371515,,-121.86475274077905,1,1,1,1,9,51.0,True,House,0,,5,False,
7511599,9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,4,10,8,9,0.6236065451931132,False,77,95,7511599,True,False,True,False,False,False,False,False,37.33642141794615,9,-121.97151598540263,1,1,1,2,5,51.0,True,House,15,77,35,False,8
5340057,10,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,5,10,10,10,0.030853330260002636,False,98,3,5340057,False,True,False,False,False,False,False,False,37.77666727752168,10,-122.41778255301631,2,2,2,2,10,52.0,True,Apartment,8,98,128,False,10
7846943,9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,3,10,9,9,0.051994132667047825,False,91,4,7846943,False,True,False,False,False,False,False,False,37.74850723318746,9,-122.41542750493929,1,1,1,2,7,52.0,True,Apartment,7,91,60,False,9
9345890,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,4,10,6,10,0.05071633389998693,False,80,0,9345890,False,False,True,False,False,False,False,False,37.750412343186554,8,-122.41642036276968,1,1,1,1,6,52.0,True,House,1,80,49,False,8
6316753,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4,10,9,10,0.08521793121629093,False,96,58,6316753,True,False,True,False,True,False,False,False,37.730768337696155,10,-122.44871981564376,2,1,1,2,6,52.0,True,House,16,96,46,False,10
16013400,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,5,10,10,10,0.052049976047896844,False,100,0,16013400,False,True,False,False,False,False,False,False,37.74863539921691,10,-122.4158301897682,1,1,1,1,9,52.0,True,Apartment,1,100,8,False,10
6728870,10,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3,10,8,10,0.08047959547980701,False,90,10,6728870,False,False,True,False,False,False,False,False,37.724260626144165,8,-122.4306462155133,1,1,1,1,6,52.0,True,House,10,90,74,False,9
6238992,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3,10,9,10,0.07840040531197959,False,96,4,6238992,False,False,True,False,False,False,False,False,37.72934769032348,10,-122.43532225298212,1,1,1,2,9,52.0,True,House,10,96,96,False,9
11412939,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,3,10,10,10,0.20331849180227776,False,95,0,11412939,False,False,True,False,True,False,False,False,37.79471065450354,10,-122.1901225551795,1,1,1,1,8,52.0,True,House,13,95,13,False,10
11844122,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,4,10,10,10,0.2019512329172424,False,99,3,11844122,True,False,True,False,True,False,False,False,37.7967064012159,10,-122.19149067314731,1,1,1,1,15,52.0,True,House,70,99,155,False,10
8149518,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,3,10,9,10,0.13978483900828598,False,93,23,8149518,False,False,True,False,False,False,False,False,37.84913776800633,9,-122.26430352531624,2,1,1,1,7,52.0,True,House,11,93,66,False,10
10963500,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,3,10,10,10,0.1284581321417923,False,95,0,10963500,False,True,False,False,False,False,False,False,37.803815323013126,10,-122.26524236370635,1,1,1,1,10,52.0,True,Apartment,50,95,155,False,9
15118370,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,5,10,10,10,0.14092454481630037,False,99,42,15118370,False,False,True,False,False,False,False,False,37.6841646372654,9,-122.47967565524708,1.5,1,2,3,71,52.0,True,House,16,99,64,False,10
10863297,10,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,4,10,10,10,0.24749192671555587,False,100,28,10863297,False,False,True,False,True,False,False,False,37.74628076006433,9,-122.15091560494808,1,1,1,2,10,52.0,True,House,16,100,103,False,10
14491430,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,5,9,9,9,0.1148087117761012,False,93,35,14491430,True,True,False,False,False,False,False,False,37.80819962522425,9,-122.27932121524383,3,1,2,2,8,52.0,True,Apartment,9,93,42,False,9
14637189,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,5,10,10,10,0.1416320984324361,False,98,169,14637189,False,False,True,False,False,False,False,False,37.68321358752913,10,-122.47960033294193,1,1,2,3,91,52.0,True,House,24,98,83,False,10
11553790,10,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,5,10,10,10,0.18122182442096602,False,100,46,11553790,False,False,True,False,True,False,False,False,37.81408623334046,10,-122.21316016413434,1.5,1,1,1,17,52.0,True,House,4,100,67,False,10
8225639,10,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,4,10,10,10,0.122858455854332,False,96,181,8225639,False,False,True,False,False,False,False,False,37.82025006817302,8,-122.27307410608108,1,1,1,2,7,52.0,True,House,77,96,239,False,10
11160183,9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3,10,9,10,0.1415361945358647,False,89,252,11160183,True,False,True,False,False,False,False,False,37.87164418808114,9,-122.27405192646846,1,1,1,2,50,52.0,True,House,93,89,267,False,9
14674111,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,5,10,10,10,0.13950392281879076,False,95,170,14674111,False,False,True,False,False,False,False,False,37.68462281634726,10,-122.47793931781531,1,1,1,2,71,52.0,True,House,23,95,73,False,10
